report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
found,2027-08-02 21:55,Sita Verma,Female,41-60,Bhojpuri,Trimbak Road,Rajur Bahula Center,+91 9656868272,"Woman in burqa, has small child with her",Cross-center transfer needed,Reunited
found,2027-08-09 16:42,Bharat Krishnan,Male,80+,Bhojpuri,Ramkund Ghat,Bharat Bharati Control Room,,"Old man confused, keeps asking for Ramkund",Brought by volunteer,Reunited
found,2027-08-07 06:28,,Male,18-40,Maithili,Sadhugram Gate 2,Panchavati Center,,Lost near ghats,Family waiting at center,Reunited
found,2027-07-19 17:08,Manju Dubey,Female,61-70,Telugu,Ramkund Ghat,Nashik Road Center,,"Old woman, white clothes, lost memory",Bharat Bharati volunteer handled,Unresolved
found,2027-07-11 16:39,Mamta Pandey,Female,71-80,Maithili,Adgaon Parking,Rajur Bahula Center,+91 8180475880,"Man in saffron kurta, has rudraksha mala",,Reunited
found,2027-07-28 14:39,Ramesh Iyer,Male,71-80,Awadhi,Trimbakeshwar Approach,Panchavati Center,+91 9495744834,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
found,2027-08-03 06:34,Lalita Agarwal,Female,71-80,Telugu,Ramkund Ghat,Police Main Control Room,,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-08-04 21:43,Rohit Chaudhary,Male,71-80,Bengali,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7474664565,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-08-10 05:48,,Female,80+,Kannada,Trimbakeshwar Approach,Bharat Bharati Control Room,+91 8454691010,"Old man in dhoti kurta, cannot remember name",Found near ghat,Reunited
found,2027-07-15 07:12,Ankit Iyer,Male,80+,Marathi,Dasak Ghat,Nashik Road Center,+91 9785993891,"Boy about 12, wearing school dress",Found near ghat,Reunited
found,2027-07-17 10:56,Laxmi Mishra,Female,80+,Bhojpuri,Gauri Patangan,Ramkund Kho-Ya-Paya Kendra,+91 6863953230,"Wearing white saree, grey hair, speaks Hindi",GGTalk app used,Reunited
found,2027-08-02 05:52,,Female,61-70,Tamil,Trimbakeshwar Approach,Police Main Control Room,+91 8810265553,"Old man, bald, wearing vest and dhoti",Announcement made on PA,Reunited
found,2027-08-02 20:43,,Female,61-70,Awadhi,Trimbak Road,Sadhugram Lost Found,+91 6269469724,"Young boy in blue uniform, school bag",Announcement made on PA,Reunited
found,2027-07-30 17:11,Sanjay Roy,Male,61-70,Bengali,Takli Sangam,Central Control Room,+91 8214899916,"Girl child about 5 years, red bindi, crying",Bharat Bharati volunteer handled,Reunited
found,2027-08-04 17:34,Nisha Yadav,Female,18-40,Hindi,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7385527518,"Girl child about 5 years, red bindi, crying",Found near ghat,Pending
found,2027-07-31 18:57,Amit Iyer,Male,18-40,Bhojpuri,Ramkund Ghat,Panchavati Center,+91 7329076155,"Young boy in blue uniform, school bag",,Reunited
found,2027-08-03 09:44,Rakesh Shukla,Male,0-12,Awadhi,Madsangvi Transit,Nashik Road Center,,"Woman with three children, lost husband",,Reunited
found,2027-08-02 17:36,Laxmi Menon,Female,71-80,Telugu,Takli Sangam,Bharat Bharati Control Room,+91 9434594896,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-08-11 09:06,Mamta Pillai,Female,71-80,Telugu,Nashik Road Station,Nashik Road Center,+91 9861665879,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-28 16:31,Vinod Verma,Male,61-70,Hindi,Dasak Ghat,Panchavati Center,+91 8437957665,"Woman with three children, lost husband",Police assisted,Reunited
found,2027-08-08 20:19,,Male,80+,Telugu,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 6287805936,Man from UP,,Reunited
found,2027-07-09 18:50,Sita Nair,Female,80+,Bengali,Madsangvi Transit,Ramkund Kho-Ya-Paya Kendra,+91 8579012732,,,Reunited
found,2027-07-03 18:16,Sanjay Trivedi,Male,41-60,Kannada,Takli Sangam,Panchavati Center,+91 8150625936,"Old man confused, keeps asking for Ramkund",,Reunited
found,2027-07-05 20:22,Ramesh Joshi,Male,61-70,Marathi,Ramkund Ghat,Police Main Control Room,,"Old man in dhoti kurta, cannot remember name",,Reunited
found,2027-07-23 10:17,Anjali Gupta,Female,41-60,Telugu,Madsangvi Transit,Sadhugram Lost Found,+91 6556323792,Lost near ghats,Brought by volunteer,Reunited
found,2027-08-14 06:19,Pushpa Iyer,Female,61-70,Gujarati,Nandur Ghat,Rajur Bahula Center,+91 7920697572,"Old man, hearing aid, wearing full pants shirt",Cross-center transfer needed,Reunited
found,2027-07-14 10:33,Geeta Singh,Female,61-70,Awadhi,Nashik Road Station,Central Control Room,+91 7708361982,Old woman,,Reunited
found,2027-07-04 12:57,Lalita Sharma,Female,71-80,Bhojpuri,Panchavati Circle,Sadhugram Lost Found,+91 6410057868,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-07-05 15:01,Amit Chaudhary,Male,0-12,Bengali,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 9569799493,"Elderly woman, cannot speak properly, Gujarati",Cross-center transfer needed,Reunited
found,2027-08-06 17:10,Mukesh Pillai,Male,61-70,Hindi,Kapila Sangam,Nashik Road Center,+91 9673695782,"Boy about 12, wearing school dress",GGTalk app used,Reunited
found,2027-08-10 21:36,,Male,80+,Hindi,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,+91 8588071626,"Old man, bald, wearing vest and dhoti",Family waiting at center,Reunited
found,2027-07-18 10:10,Kamla Reddy,Female,41-60,Telugu,Sadhugram Gate 2,Nashik Road Center,+91 7567874903,"Old woman in white saree, widow marks",Found near ghat,Reunited
found,2027-07-04 19:10,,Female,61-70,Kannada,Rajur Bahula,Ramkund Kho-Ya-Paya Kendra,+91 9395396016,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Unresolved
found,2027-07-08 16:00,Pushpa Pillai,Female,61-70,Marathi,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,+91 6198211758,"Boy about 12, wearing school dress",Police assisted,Unresolved
found,2027-07-21 14:14,Reena Roy,Female,80+,Kannada,Sadhugram Gate 2,Nashik Road Center,+91 8703200643,"Man in yellow kurta, has tilak, speaks Bhojpuri",Bharat Bharati volunteer handled,Reunited
found,2027-07-30 14:13,Suresh Kumar,Male,61-70,Maithili,Laxmi Narayan Ghat,Rajur Bahula Center,+91 7173788332,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-29 13:45,Seema Chaudhary,Female,61-70,Kannada,Kushavart Kund,Adgaon Kho-Ya-Paya,,"Woman in burqa, has small child with her",Bharat Bharati volunteer handled,Reunited
found,2027-07-29 17:03,,Male,80+,Hindi,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 8856085608,,Police assisted,Reunited
found,2027-08-10 15:02,Rajesh Dubey,Male,71-80,Kannada,Dasak Ghat,Sadhugram Lost Found,+91 8572612347,"Old man in dhoti kurta, cannot remember name",,Reunited
found,2027-07-05 14:40,,Female,41-60,Telugu,Main Police Chowki,Bharat Bharati Control Room,+91 8169159137,"Man in saffron kurta, has rudraksha mala",,Pending
found,2027-08-02 13:44,Mukesh Chaudhary,Male,61-70,Bhojpuri,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7614302988,Lost near ghats,Police assisted,Reunited
found,2027-07-12 12:19,,Female,61-70,Hindi,Nandur Ghat,Bharat Bharati Control Room,,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Reunited
found,2027-08-06 10:05,Sanjay Dubey,Male,80+,Awadhi,Adgaon Parking,Nashik Road Center,+91 9447116699,Child missing,Brought by volunteer,Reunited
found,2027-08-11 10:04,Meena Patil,Female,0-12,Maithili,Laxmi Narayan Ghat,Police Main Control Room,+91 7206273231,"Woman in green saree, has tilak on forehead",Police assisted,Reunited
found,2027-08-07 13:21,Pooja Trivedi,Female,71-80,Marathi,Takli Sangam,Central Control Room,+91 9753539923,Lost near ghats,Announcement made on PA,Unresolved
found,2027-07-01 09:47,Vimla Shah,Female,0-12,Bhojpuri,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7852801235,"Old man in dhoti kurta, cannot remember name",,Unresolved
found,2027-07-26 08:39,Ankit Verma,Male,71-80,Marathi,Panchavati Circle,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9482100609,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-07-04 16:25,Asha Patel,Female,13-17,Bengali,Panchavati Circle,Panchavati Center,+91 6638038301,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Reunited
found,2027-07-13 09:54,Saraswati Tiwari,Female,41-60,Bengali,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 7587065766,"Elderly man with walking stick, hard of hearing",Found near ghat,Pending
found,2027-07-11 15:51,Kanta Iyer,Female,18-40,Tamil,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 6806538226,Child missing,,Transferred to hospital
found,2027-07-30 17:37,Prakash Pillai,Male,80+,Telugu,Madsangvi Transit,Panchavati Center,+91 8954769398,"Old woman, white clothes, lost memory",Family waiting at center,Transferred to hospital
found,2027-07-25 17:19,Ankit Das,Male,80+,Bhojpuri,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7916492419,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-07-30 12:06,Hari Roy,Male,71-80,Marathi,Ramkund Ghat,Central Control Room,+91 7806291781,"Woman with three children, lost husband",,Reunited
found,2027-07-11 18:25,Rajesh Mehta,Male,80+,Bhojpuri,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 8896686228,"Old woman, white clothes, lost memory",Cross-center transfer needed,Reunited
found,2027-07-14 17:33,Radha Singh,Female,61-70,Hindi,Trimbakeshwar Approach,Rajur Bahula Center,+91 6925964494,"Young boy in blue uniform, school bag",Police assisted,Reunited
found,2027-07-19 16:54,Shanti Krishnan,Female,71-80,Bhojpuri,Bus Stand Nashik,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7101529194,"Woman in burqa, has small child with her",Police assisted,Reunited
found,2027-07-06 20:42,Ajay Sinha,Male,80+,Tamil,Gauri Patangan,Sadhugram Lost Found,+91 7858155125,"Woman with three children, lost husband",Found near ghat,Reunited
found,2027-08-09 20:55,Sita Desai,Female,41-60,Marathi,Dindori Road Crossing,Bharat Bharati Control Room,+91 8326627746,,Announcement made on PA,Reunited
found,2027-07-18 20:02,Meena Nair,Female,61-70,Awadhi,Laxmi Narayan Ghat,Panchavati Center,,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-08-09 20:06,Rohit Sharma,Male,0-12,Tamil,Sadhugram Gate 2,Bharat Bharati Control Room,+91 6176365212,"Elderly man with walking stick, hard of hearing",Bharat Bharati volunteer handled,Reunited
found,2027-08-04 18:22,Sita Kumar,Female,41-60,Awadhi,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9796588230,,Found near ghat,Pending
found,2027-07-01 06:00,Pooja Menon,Female,80+,Kannada,Sadhugram Gate 2,Adgaon Kho-Ya-Paya,+91 8615329445,"Woman with three children, lost husband",Bharat Bharati volunteer handled,Reunited
found,2027-07-06 08:56,Suresh Nair,Male,80+,Awadhi,Trimbak Road,Panchavati Center,+91 9573927553,"Elderly man with walking stick, hard of hearing",Police assisted,Reunited
found,2027-07-22 13:55,Shanti Dubey,Female,41-60,Tamil,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7420551771,"Old man confused, keeps asking for Ramkund",,Reunited
found,2027-07-16 10:06,Pooja Desai,Female,80+,Gujarati,Ramkund Ghat,Nashik Road Center,+91 8207115374,"Boy about 12, wearing school dress",,Reunited
found,2027-07-23 08:08,Ram Chaudhary,Male,18-40,Kannada,Sadhugram Gate 1,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6251864824,Child missing,Family waiting at center,Reunited
found,2027-07-27 10:59,Sohan Das,Male,41-60,Bhojpuri,Sadhugram Gate 2,Central Control Room,+91 7989931797,"Man in saffron kurta, has rudraksha mala",Brought by volunteer,Reunited
found,2027-07-17 11:02,,Male,61-70,Hindi,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6600166348,"Child girl, pigtails, pink frock, about 6 years",Police assisted,Reunited
found,2027-07-30 19:04,Rakesh Singh,Male,71-80,Telugu,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 8538399633,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Transferred to hospital
found,2027-07-19 19:04,Ramesh Joshi,Male,80+,Kannada,Trimbak Road,Central Control Room,,"Child in red shirt, about 8-10 years, crying",,Reunited
found,2027-08-13 20:40,Sunita Chaudhary,Female,61-70,Marathi,Sadhugram Gate 2,Panchavati Center,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Family waiting at center,Reunited
found,2027-07-05 19:54,,Male,71-80,Hindi,Kushavart Kund,Rajur Bahula Center,+91 6818987870,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
found,2027-08-11 17:54,,Male,41-60,Hindi,Rajur Bahula,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8734691587,Child missing,Found near ghat,Reunited
found,2027-07-28 11:10,Vimla Dubey,Female,61-70,Bhojpuri,Main Police Chowki,Panchavati Center,+91 7526555697,"Elderly woman, cannot speak properly, Gujarati",Police assisted,Reunited
found,2027-07-26 12:27,Hari Das,Male,80+,Gujarati,Dindori Road Crossing,Rajur Bahula Center,,Lost near ghats,Found near ghat,Reunited
found,2027-07-12 16:47,Meena Patil,Female,0-12,Marathi,Takli Sangam,Police Main Control Room,+91 6989955551,Lost near ghats,GGTalk app used,Reunited
found,2027-07-21 17:40,Manoj Shah,Male,61-70,Tamil,Kapila Sangam,Sadhugram Lost Found,+91 8659184314,"Old man, bald, wearing vest and dhoti",,Reunited
found,2027-07-27 13:36,Anil Shah,Male,61-70,Gujarati,Nashik Road Station,Bharat Bharati Control Room,+91 9264738025,,,Reunited
found,2027-08-05 10:59,Suresh Dubey,Male,41-60,Awadhi,Gauri Patangan,Nashik Road Center,+91 6481476905,"Young boy in blue uniform, school bag",GGTalk app used,Reunited
found,2027-07-07 05:04,Shanti Krishnan,Female,18-40,Maithili,Rajur Bahula,Ramkund Kho-Ya-Paya Kendra,+91 8934266782,Lost near ghats,Family waiting at center,Reunited
found,2027-08-04 21:06,Nisha Pillai,Female,41-60,Marathi,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,,Man from UP,Bharat Bharati volunteer handled,Reunited
found,2027-07-07 09:20,Asha Pandey,Female,71-80,Awadhi,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8717128968,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
found,2027-08-13 20:16,Sangeeta Iyer,Female,0-12,Awadhi,Panchavati Circle,Panchavati Center,+91 9429631784,Lost near ghats,Found near ghat,Pending
found,2027-07-21 10:07,Mamta Sharma,Female,41-60,Gujarati,Kushavart Kund,Ramkund Kho-Ya-Paya Kendra,+91 9110643751,"Old man, bald, wearing vest and dhoti",Bharat Bharati volunteer handled,Transferred to hospital
found,2027-07-07 16:26,Ram Rao,Male,61-70,Kannada,Dindori Road Crossing,Central Control Room,+91 8994864548,"Elderly man with walking stick, hard of hearing",Brought by volunteer,Reunited
found,2027-07-31 05:41,Durga Sinha,Female,41-60,Gujarati,Sadhugram Gate 1,Police Main Control Room,,"Old woman in white saree, widow marks",,Reunited
found,2027-07-23 18:55,Usha Patel,Female,0-12,Bengali,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 6447470668,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-07-06 09:18,Santosh Singh,Male,71-80,Marathi,Nandur Ghat,Panchavati Center,+91 9991674621,"Old woman, white clothes, lost memory",,Reunited
found,2027-08-12 14:10,Mamta Dubey,Female,41-60,Telugu,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,,Old woman,Announcement made on PA,Reunited
found,2027-07-23 14:44,Seema Agarwal,Female,71-80,Tamil,Trimbak Road,Rajur Bahula Center,+91 9227863848,"Old woman, white clothes, lost memory",Police assisted,Reunited
found,2027-07-19 18:11,Sita Menon,Female,0-12,Gujarati,Nandur Ghat,Bharat Bharati Control Room,+91 7110353744,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
found,2027-07-26 18:16,Ashok Das,Male,71-80,Awadhi,Nandur Ghat,Central Control Room,+91 7325378563,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-08-08 16:48,Sunil Pillai,Male,61-70,Marathi,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 8570342322,"Man in yellow kurta, has tilak, speaks Bhojpuri",Announcement made on PA,Reunited
found,2027-07-11 10:46,Reena Das,Female,13-17,Maithili,Rajur Bahula,Central Control Room,+91 9632940741,"Old woman, white clothes, lost memory",,Reunited
found,2027-08-10 15:47,Mukesh Sinha,Male,61-70,Hindi,Nashik Road Station,Police Main Control Room,+91 8196025017,Man from UP,Cross-center transfer needed,Reunited
found,2027-07-19 15:03,Suresh Patil,Male,71-80,Kannada,Sadhugram Gate 2,Sadhugram Lost Found,+91 6145866491,"Old woman, white clothes, lost memory",GGTalk app used,Reunited
found,2027-08-01 10:22,Ajay Mishra,Male,41-60,Bengali,Laxmi Narayan Ghat,Bharat Bharati Control Room,+91 7727906148,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-08-04 14:26,,Male,80+,Marathi,Madsangvi Transit,Central Control Room,+91 7459448074,"Woman in burqa, has small child with her",,Reunited
found,2027-08-09 19:48,Sangeeta Shukla,Female,0-12,Telugu,Madsangvi Transit,Panchavati Center,+91 6711676151,Man from UP,Police assisted,Reunited
found,2027-07-25 08:14,Anjali Mehta,Female,61-70,Awadhi,Ramkund Ghat,Nashik Road Center,+91 7330262923,"Wearing white saree, grey hair, speaks Hindi",Police assisted,Pending
found,2027-07-04 20:44,Kanta Reddy,Female,61-70,Awadhi,Trimbak Road,Sadhugram Lost Found,+91 6121131527,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
found,2027-08-01 14:50,Vimla Das,Female,18-40,Hindi,Sadhugram Gate 2,Ramkund Kho-Ya-Paya Kendra,,"Old man confused, keeps asking for Ramkund",Brought by volunteer,Reunited
found,2027-07-09 07:36,,Female,61-70,Maithili,Laxmi Narayan Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9874642128,"Elderly woman, cannot speak properly, Gujarati",Family waiting at center,Reunited
found,2027-07-08 05:51,,Female,61-70,Tamil,Madsangvi Transit,Panchavati Center,+91 7299327145,Old woman,,Reunited
found,2027-07-18 14:47,Santosh Joshi,Male,41-60,Bengali,Dasak Ghat,Rajur Bahula Center,+91 6726357673,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
found,2027-07-28 17:48,,Male,80+,Bengali,Takli Sangam,Nashik Road Center,+91 6283319438,"Woman with three children, lost husband",GGTalk app used,Reunited
found,2027-08-06 21:59,Pooja Mishra,Female,61-70,Gujarati,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 6533430835,"Girl child about 5 years, red bindi, crying",Found near ghat,Reunited
found,2027-07-14 05:03,Deepak Mehta,Male,71-80,Maithili,Ramkund Ghat,Central Control Room,+91 6323485749,"Woman with three children, lost husband",Bharat Bharati volunteer handled,Reunited
found,2027-07-26 14:34,Anil Joshi,Male,71-80,Kannada,Trimbakeshwar Approach,Police Main Control Room,+91 9894582515,"Elderly woman, cannot speak properly, Gujarati",,Unresolved
found,2027-07-02 11:40,Usha Patil,Female,61-70,Telugu,Madsangvi Transit,Central Control Room,,"Child in red shirt, about 8-10 years, crying",Bharat Bharati volunteer handled,Reunited
found,2027-07-19 05:09,,Female,61-70,Maithili,Kapila Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9740447815,"Old man in dhoti kurta, cannot remember name",Police assisted,Reunited
found,2027-08-10 15:22,,Female,61-70,Bengali,Trimbak Road,Central Control Room,,"Old man confused, keeps asking for Ramkund",,Reunited
found,2027-07-21 12:52,Ramesh Reddy,Male,80+,Hindi,Madsangvi Transit,Sadhugram Lost Found,+91 9567320568,"Old man, bald, wearing vest and dhoti",,Unresolved
found,2027-07-26 17:59,Geeta Patel,Unknown,41-60,Gujarati,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 9817451204,"Elderly man with walking stick, hard of hearing",Announcement made on PA,Reunited
found,2027-07-14 14:03,Rakesh Mehta,Male,80+,Bengali,Takli Sangam,Adgaon Kho-Ya-Paya,+91 8971550901,Child missing,Police assisted,Reunited
found,2027-07-05 21:33,Sanjay Shukla,Male,41-60,Maithili,Madsangvi Transit,Nashik Road Center,+91 7877405890,"Elderly woman, cannot speak properly, Gujarati",,Reunited
