report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
missing,2027-08-08 09:25,Ankit Joshi,Male,61-70,Gujarati,Kushavart Kund,Ramkund Kho-Ya-Paya Kendra,+91 9199781992,Child missing,Announcement made on PA,Reunited
missing,2027-07-12 09:48,Radha Verma,Female,18-40,Marathi,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 6809031694,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
missing,2027-08-14 20:52,Kavita Menon,Female,61-70,Kannada,Ramkund Ghat,Bharat Bharati Control Room,+91 8237657276,"Man in saffron kurta, has rudraksha mala",Police assisted,Reunited
missing,2027-08-03 08:21,Deepak Gupta,Male,71-80,Hindi,Nandur Ghat,Sadhugram Lost Found,+91 7402149641,"Young boy in blue uniform, school bag",Brought by volunteer,Reunited
missing,2027-08-05 06:49,Meena Yadav,Female,13-17,Hindi,Sadhugram Gate 1,Police Main Control Room,+91 6147377352,"Woman in green saree, has tilak on forehead",Bharat Bharati volunteer handled,Reunited
missing,2027-07-30 12:21,Saraswati Verma,Female,18-40,Telugu,Trimbakeshwar Approach,Central Control Room,+91 7157856516,"Old man confused, keeps asking for Ramkund",Announcement made on PA,Transferred to hospital
missing,2027-07-29 13:53,Mohan Rao,Male,71-80,Gujarati,Gauri Patangan,Adgaon Kho-Ya-Paya,,"Elderly woman, cannot speak properly, Gujarati",,Reunited
missing,2027-07-01 15:15,Deepak Reddy,Male,41-60,Hindi,Trimbakeshwar Approach,Panchavati Center,+91 8716509119,"Young boy in blue uniform, school bag",Family waiting at center,Reunited
missing,2027-08-06 13:15,Manoj Chaudhary,Male,18-40,Telugu,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 9615279977,Man from UP,GGTalk app used,Reunited
missing,2027-08-04 07:15,Lalita Gupta,Female,71-80,Maithili,Laxmi Narayan Ghat,Nashik Road Center,+91 8202089278,"Old man, hearing aid, wearing full pants shirt",Announcement made on PA,Reunited
missing,2027-07-01 10:03,Saroj Pandey,Female,71-80,Hindi,Ramkund Ghat,Sadhugram Lost Found,+91 8569942271,"Woman with three children, lost husband",,Reunited
missing,2027-07-12 18:07,Asha Nair,Female,61-70,Kannada,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 8146315523,"Old man in dhoti kurta, cannot remember name",,Pending
missing,2027-07-29 05:09,Kanta Yadav,Female,61-70,Bengali,Panchavati Circle,Panchavati Center,+91 7169535444,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
missing,2027-07-05 07:19,Dinesh Pillai,Male,61-70,Awadhi,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,,"Woman in green saree, has tilak on forehead",Brought by volunteer,Pending
missing,2027-07-17 08:39,Amit Krishnan,Male,80+,Hindi,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 9255310912,"Child girl, pigtails, pink frock, about 6 years",Found near ghat,Pending
missing,2027-07-15 15:39,Priya Krishnan,Female,13-17,Bengali,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 6945332098,,Family waiting at center,Transferred to hospital
missing,2027-07-16 17:56,Vijay Kumar,Male,61-70,Marathi,Kushavart Kund,Panchavati Center,+91 9487960179,"Woman in green saree, has tilak on forehead",Brought by volunteer,Reunited
missing,2027-07-04 14:58,Ajay Reddy,Male,71-80,Tamil,Kapila Sangam,Adgaon Kho-Ya-Paya,+91 8292121985,Lost near ghats,Bharat Bharati volunteer handled,Reunited
missing,2027-07-26 09:54,Radha Menon,Female,61-70,Tamil,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 8377120463,"Child girl, pigtails, pink frock, about 6 years",Family waiting at center,Reunited
missing,2027-07-01 05:06,Rajesh Gupta,Male,80+,Bengali,Bus Stand Nashik,Nashik Road Center,+91 9164390815,"Man in yellow kurta, has tilak, speaks Bhojpuri",Brought by volunteer,Reunited
missing,2027-08-04 06:29,Shyam Tiwari,Male,71-80,Gujarati,Panchavati Circle,Panchavati Center,+91 9908054052,,Found near ghat,Reunited
missing,2027-08-09 07:28,Mohan Kumar,Male,80+,Bhojpuri,Dasak Ghat,Adgaon Kho-Ya-Paya,+91 9832476711,Man from UP,,Reunited
missing,2027-08-09 15:54,Ravi Reddy,Male,41-60,Hindi,Dindori Road Crossing,Sadhugram Lost Found,+91 7386437094,"Wearing white saree, grey hair, speaks Hindi",Cross-center transfer needed,Pending
missing,2027-08-11 15:15,Saroj Pandey,Female,61-70,Maithili,Main Police Chowki,Bharat Bharati Control Room,+91 6116717723,"Elderly man with walking stick, hard of hearing",GGTalk app used,Reunited
missing,2027-07-17 10:17,,Male,13-17,Bhojpuri,Sadhugram Gate 2,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9862864148,"Woman with three children, lost husband",Family waiting at center,Reunited
missing,2027-07-28 17:07,Savita Patel,Female,71-80,Awadhi,Kushavart Kund,Central Control Room,+91 9595326907,"Man in yellow kurta, has tilak, speaks Bhojpuri",Announcement made on PA,Reunited
missing,2027-07-21 14:26,Reena Shukla,Female,71-80,Marathi,Trimbak Road,Panchavati Center,,Lost near ghats,,Reunited
missing,2027-07-29 15:06,Bharat Mishra,Male,71-80,Tamil,Kapila Sangam,Nashik Road Center,,"Old man, hearing aid, wearing full pants shirt",,Reunited
missing,2027-07-02 16:51,Sangeeta Singh,Female,80+,Telugu,Trimbak Road,Adgaon Kho-Ya-Paya,,"Young boy in blue uniform, school bag",Bharat Bharati volunteer handled,Reunited
missing,2027-08-01 19:18,Dinesh Gupta,Male,41-60,Tamil,Trimbakeshwar Approach,Ramkund Kho-Ya-Paya Kendra,+91 6594533964,"Old woman in white saree, widow marks",GGTalk app used,Reunited
missing,2027-07-03 15:27,Usha Yadav,Female,13-17,Awadhi,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 8621952950,"Wearing white saree, grey hair, speaks Hindi",,Reunited
missing,2027-08-14 13:45,Saroj Desai,Female,41-60,Gujarati,Dasak Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7272784128,"Child in red shirt, about 8-10 years, crying",GGTalk app used,Unresolved
missing,2027-08-06 09:12,Mahesh Desai,Male,71-80,Marathi,Kushavart Kund,Central Control Room,+91 9157166129,"Boy about 12, wearing school dress",,Reunited
missing,2027-08-02 09:30,Vijay Yadav,Male,61-70,Marathi,Rajur Bahula,Sadhugram Lost Found,+91 6770450000,"Woman with three children, lost husband",,Reunited
missing,2027-08-08 21:12,Suresh Chaudhary,Male,80+,Telugu,Panchavati Circle,Sadhugram Lost Found,+91 9308044071,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
missing,2027-07-03 20:40,Rakesh Patel,Male,0-12,Awadhi,Takli Sangam,Central Control Room,+91 8215040841,Lost near ghats,,Reunited
missing,2027-07-29 15:50,Manju Yadav,Female,13-17,Hindi,Trimbak Road,Panchavati Center,+91 7295679658,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-08-12 07:03,Mukesh Verma,Male,71-80,Awadhi,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 6347604450,"Old man confused, keeps asking for Ramkund",Brought by volunteer,Reunited
missing,2027-07-24 05:41,Usha Pandey,Female,41-60,Bengali,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 7149074949,"Old man, hearing aid, wearing full pants shirt",GGTalk app used,Transferred to hospital
missing,2027-08-10 16:53,Savita Sharma,Female,61-70,Bhojpuri,Ramkund Ghat,Bharat Bharati Control Room,+91 7272528958,"Old woman in white saree, widow marks",,Unresolved
missing,2027-07-01 09:56,Sunita Pandey,Female,61-70,Bengali,Sadhugram Gate 1,Bharat Bharati Control Room,+91 8360893196,"Old man, bald, wearing vest and dhoti",,Reunited
missing,2027-07-24 19:56,Meena Shukla,Female,71-80,Hindi,Ramkund Ghat,Nashik Road Center,,"Elderly man with walking stick, hard of hearing",Police assisted,Pending
missing,2027-08-07 19:44,Nisha Singh,Female,61-70,Marathi,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 6884185895,Old woman,Police assisted,Reunited
missing,2027-08-12 09:03,Suresh Patel,Male,61-70,Tamil,Madsangvi Transit,Bharat Bharati Control Room,+91 7245245357,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-07-13 06:57,Dinesh Kumar,Male,61-70,Bengali,Sadhugram Gate 2,Police Main Control Room,+91 7500431302,"Child in red shirt, about 8-10 years, crying",Brought by volunteer,Reunited
missing,2027-08-07 21:13,Rahul Krishnan,Male,71-80,Bhojpuri,Sadhugram Gate 1,Central Control Room,+91 6270855252,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-07-19 13:19,Ashok Das,Male,61-70,Bengali,Kushavart Kund,Rajur Bahula Center,+91 8724073270,"Elderly woman, cannot speak properly, Gujarati",Family waiting at center,Unresolved
missing,2027-08-13 09:06,Reena Joshi,Female,61-70,Hindi,Nashik Road Station,Police Main Control Room,+91 8386211304,,Cross-center transfer needed,Reunited
missing,2027-08-14 12:04,Durga Verma,Female,41-60,Maithili,Trimbakeshwar Approach,Panchavati Center,+91 6968567809,Lost near ghats,Found near ghat,Reunited
missing,2027-07-14 13:08,Gaurav Yadav,Male,80+,Tamil,Trimbakeshwar Approach,Ramkund Kho-Ya-Paya Kendra,+91 6562683964,"Child girl, pigtails, pink frock, about 6 years",Family waiting at center,Reunited
missing,2027-08-12 13:41,Ravi Nair,Male,41-60,Bhojpuri,Panchavati Circle,Nashik Road Center,+91 8156520835,"Old woman, white clothes, lost memory",,Reunited
missing,2027-07-24 13:47,Rajesh Gupta,Male,61-70,Kannada,Adgaon Parking,Adgaon Kho-Ya-Paya,+91 7324535804,"Man in yellow kurta, has tilak, speaks Bhojpuri",Cross-center transfer needed,Reunited
missing,2027-07-12 05:58,Manju Pillai,Female,41-60,Gujarati,Sadhugram Gate 2,Rajur Bahula Center,+91 6126399671,Lost near ghats,Announcement made on PA,Reunited
missing,2027-07-16 16:08,Anjali Pillai,Female,71-80,Bhojpuri,Laxmi Narayan Ghat,Nashik Road Center,+91 9941913481,"Woman in burqa, has small child with her",,Pending
missing,2027-08-01 08:48,,Female,0-12,Bengali,Nashik Road Station,Ramkund Kho-Ya-Paya Kendra,+91 9751905483,"Old woman, white clothes, lost memory",Bharat Bharati volunteer handled,Reunited
missing,2027-07-07 14:16,Mohan Joshi,Male,80+,Awadhi,Sadhugram Gate 2,Panchavati Center,+91 6781547356,"Woman with three children, lost husband",Cross-center transfer needed,Reunited
missing,2027-07-08 15:09,,Male,61-70,Bengali,Ramkund Ghat,Bharat Bharati Control Room,+91 8929111453,"Man in saffron kurta, has rudraksha mala",Found near ghat,Reunited
missing,2027-08-12 07:36,Vinod Desai,Male,0-12,Awadhi,Kapila Sangam,Nashik Road Center,+91 6711576973,"Old woman, white clothes, lost memory",,Reunited
missing,2027-08-03 20:13,Laxmi Chaudhary,Female,61-70,Kannada,Trimbakeshwar Approach,Ramkund Kho-Ya-Paya Kendra,,"Elderly woman, cannot speak properly, Gujarati",Family waiting at center,Pending
missing,2027-08-02 15:11,Vijay Gupta,Male,41-60,Hindi,Dindori Road Crossing,Bharat Bharati Control Room,,"Elderly man with walking stick, hard of hearing",,Reunited
missing,2027-07-23 18:44,Ram Nair,Male,61-70,Hindi,Kushavart Kund,Sadhugram Lost Found,+91 7514095961,"Child girl, pigtails, pink frock, about 6 years",Brought by volunteer,Reunited
missing,2027-07-27 11:27,Kanta Sharma,Female,41-60,Telugu,Takli Sangam,Trimbakeshwar Kho-Ya-Paya Kendra,,"Child in red shirt, about 8-10 years, crying",GGTalk app used,Reunited
missing,2027-07-26 13:01,Manoj Iyer,Male,71-80,Gujarati,Nashik Road Station,Police Main Control Room,+91 8396125051,"Young boy in blue uniform, school bag",,Reunited
missing,2027-07-22 20:51,Ram Roy,Male,41-60,Gujarati,Trimbak Road,Ramkund Kho-Ya-Paya Kendra,+91 9497868623,Man from UP,Family waiting at center,Reunited
missing,2027-07-06 11:04,Hari Nair,Male,61-70,Tamil,Madsangvi Transit,Panchavati Center,+91 9965612470,"Woman with three children, lost husband",Brought by volunteer,Reunited
missing,2027-08-04 05:02,Savita Mishra,Female,61-70,Gujarati,Panchavati Circle,Panchavati Center,+91 9939055093,Old woman,,Reunited
missing,2027-07-22 10:12,Sita Patel,Female,61-70,Gujarati,Rajur Bahula,Ramkund Kho-Ya-Paya Kendra,+91 7581525620,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
missing,2027-07-18 16:13,Anil Iyer,Male,71-80,Bhojpuri,Kushavart Kund,Bharat Bharati Control Room,+91 6286359466,"Young boy in blue uniform, school bag",Announcement made on PA,Reunited
missing,2027-07-07 20:41,,Male,71-80,Bengali,Bus Stand Nashik,Panchavati Center,+91 9883452833,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-08-01 12:40,Rekha Chaudhary,Female,61-70,Marathi,Rajur Bahula,Rajur Bahula Center,+91 7365649553,"Old man, hearing aid, wearing full pants shirt",,Reunited
missing,2027-07-07 10:11,Vijay Iyer,Male,41-60,Tamil,Sadhugram Gate 2,Rajur Bahula Center,+91 6630419606,"Old man, bald, wearing vest and dhoti",,Reunited
missing,2027-07-18 19:01,Prakash Roy,Male,0-12,Awadhi,Adgaon Parking,Central Control Room,+91 8112609563,"Woman in burqa, has small child with her",,Reunited
missing,2027-07-06 09:51,Sita Das,Female,18-40,Telugu,Main Police Chowki,Ramkund Kho-Ya-Paya Kendra,+91 8682759363,"Wearing white saree, grey hair, speaks Hindi",Found near ghat,Reunited
missing,2027-07-13 11:46,Sita Verma,Female,0-12,Maithili,Sadhugram Gate 1,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8204256082,,GGTalk app used,Reunited
missing,2027-08-04 06:24,Anil Chaudhary,Male,0-12,Gujarati,Takli Sangam,Sadhugram Lost Found,+91 8697292534,Man from UP,Bharat Bharati volunteer handled,Reunited
missing,2027-07-13 10:01,,Male,18-40,Tamil,Takli Sangam,Bharat Bharati Control Room,,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-07-01 16:59,Rahul Shukla,Male,0-12,Telugu,Rajur Bahula,Ramkund Kho-Ya-Paya Kendra,,"Woman with three children, lost husband",,Reunited
missing,2027-08-09 11:13,Sita Krishnan,Female,61-70,Marathi,Bus Stand Nashik,Adgaon Kho-Ya-Paya,+91 7638590681,Child missing,GGTalk app used,Reunited
missing,2027-08-08 07:33,Sanjay Trivedi,Male,71-80,Hindi,Bus Stand Nashik,Panchavati Center,+91 9891533610,Old woman,,Reunited
missing,2027-08-14 14:22,Manoj Shah,Male,41-60,Hindi,Bus Stand Nashik,Ramkund Kho-Ya-Paya Kendra,+91 7680913418,Child missing,,Unresolved
missing,2027-08-07 05:28,Vijay Yadav,Male,61-70,Awadhi,Madsangvi Transit,Rajur Bahula Center,+91 8246569717,"Elderly man with walking stick, hard of hearing",,Reunited
missing,2027-07-30 21:40,Sunil Joshi,Male,71-80,Awadhi,Nandur Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7410284823,"Old man, bald, wearing vest and dhoti",Found near ghat,Reunited
missing,2027-08-03 08:49,,Male,71-80,Maithili,Dindori Road Crossing,Central Control Room,+91 8485010812,"Woman with three children, lost husband",,Reunited
missing,2027-07-14 05:58,Bharat Desai,Male,61-70,Marathi,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 8792616427,"Old man confused, keeps asking for Ramkund",Announcement made on PA,Reunited
missing,2027-07-17 09:38,Radha Shukla,Female,61-70,Kannada,Main Police Chowki,Central Control Room,+91 8425361053,"Old man, bald, wearing vest and dhoti",Bharat Bharati volunteer handled,Reunited
missing,2027-07-20 20:57,Rekha Tiwari,Female,61-70,Tamil,Kapila Sangam,Sadhugram Lost Found,+91 8635694031,"Woman with three children, lost husband",Family waiting at center,Reunited
missing,2027-07-31 12:59,,Male,18-40,Gujarati,Sadhugram Gate 2,Rajur Bahula Center,,"Old woman in white saree, widow marks",Brought by volunteer,Reunited
missing,2027-07-20 07:16,,Male,41-60,Tamil,Dasak Ghat,Rajur Bahula Center,+91 6490061214,"Old man confused, keeps asking for Ramkund",Police assisted,Reunited
missing,2027-07-13 12:52,,Male,18-40,Bengali,Nashik Road Station,Nashik Road Center,+91 6839143299,"Young boy in blue uniform, school bag",GGTalk app used,Transferred to hospital
missing,2027-08-06 08:22,Hari Desai,Male,71-80,Tamil,Gauri Patangan,Rajur Bahula Center,,"Old woman, white clothes, lost memory",Announcement made on PA,Reunited
missing,2027-07-07 07:34,Vijay Trivedi,Male,41-60,Maithili,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 8275799272,Lost near ghats,Bharat Bharati volunteer handled,Reunited
missing,2027-08-03 11:40,Priya Desai,Female,61-70,Kannada,Main Police Chowki,Rajur Bahula Center,,"Child in red shirt, about 8-10 years, crying",Found near ghat,Reunited
missing,2027-07-01 05:47,Sangeeta Tiwari,Female,80+,Gujarati,Main Police Chowki,Nashik Road Center,+91 8718945314,,Police assisted,Reunited
missing,2027-07-16 09:54,Dinesh Rao,Male,71-80,Gujarati,Trimbak Road,Rajur Bahula Center,+91 6111204746,"Old man confused, keeps asking for Ramkund",Bharat Bharati volunteer handled,Reunited
missing,2027-07-16 11:22,Ashok Pillai,Male,80+,Hindi,Dindori Road Crossing,Nashik Road Center,+91 9710261100,"Old man in dhoti kurta, cannot remember name",Bharat Bharati volunteer handled,Reunited
missing,2027-07-26 05:21,Kamla Shah,Female,61-70,Maithili,Dindori Road Crossing,Sadhugram Lost Found,,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
missing,2027-08-02 08:16,Mohan Sharma,Male,61-70,Marathi,Madsangvi Transit,Sadhugram Lost Found,,"Boy about 12, wearing school dress",Brought by volunteer,Reunited
missing,2027-07-28 08:50,,Female,61-70,Hindi,Sadhugram Gate 1,Adgaon Kho-Ya-Paya,+91 6789131248,"Woman speaking Tamil, wearing silk saree",GGTalk app used,Reunited
missing,2027-07-09 16:16,Ankit Reddy,Male,80+,Marathi,Adgaon Parking,Central Control Room,,"Woman speaking Tamil, wearing silk saree",,Reunited
missing,2027-08-10 09:09,,Female,61-70,Hindi,Madsangvi Transit,Police Main Control Room,,"Boy about 12, wearing school dress",Bharat Bharati volunteer handled,Reunited
missing,2027-08-14 17:13,Rajesh Singh,Male,61-70,Gujarati,Kushavart Kund,Rajur Bahula Center,+91 9206533185,"Wearing white saree, grey hair, speaks Hindi",,Reunited
missing,2027-07-30 11:39,Suresh Singh,Male,18-40,Hindi,Dasak Ghat,Bharat Bharati Control Room,,"Old woman, white clothes, lost memory",Brought by volunteer,Reunited
missing,2027-07-04 09:52,Mamta Menon,Female,0-12,Gujarati,Dindori Road Crossing,Sadhugram Lost Found,+91 7537079839,"Old man confused, keeps asking for Ramkund",,Reunited
missing,2027-08-05 05:43,Rekha Singh,Female,18-40,Telugu,Sadhugram Gate 2,Sadhugram Lost Found,+91 8873308960,"Woman in burqa, has small child with her",,Reunited
missing,2027-07-17 05:32,Geeta Joshi,Female,80+,Maithili,Dindori Road Crossing,Rajur Bahula Center,+91 8589826537,Lost near ghats,,Unresolved
missing,2027-07-15 21:26,Anjali Shukla,Female,80+,Gujarati,Nandur Ghat,Sadhugram Lost Found,,"Elderly woman, cannot speak properly, Gujarati",,Reunited
missing,2027-07-17 08:25,Rakesh Singh,Male,0-12,Marathi,Ramkund Ghat,Central Control Room,+91 6230264298,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Reunited
missing,2027-07-08 08:46,Manoj Iyer,Male,80+,Marathi,Dindori Road Crossing,Rajur Bahula Center,+91 7566607438,"Child in red shirt, about 8-10 years, crying",Family waiting at center,Reunited
missing,2027-07-28 19:09,Hari Chaudhary,Male,61-70,Maithili,Kushavart Kund,Bharat Bharati Control Room,+91 8534244788,"Old man in dhoti kurta, cannot remember name",,Reunited
missing,2027-07-30 05:00,Priya Tiwari,Female,41-60,Awadhi,Takli Sangam,Bharat Bharati Control Room,+91 7469840503,"Young boy in blue uniform, school bag",GGTalk app used,Reunited
missing,2027-07-06 05:05,Shyam Shukla,Male,0-12,Awadhi,Adgaon Parking,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7592075731,"Elderly man with walking stick, hard of hearing",Police assisted,Reunited
missing,2027-07-24 11:46,Priya Shukla,Female,71-80,Tamil,Takli Sangam,Rajur Bahula Center,+91 6214966531,"Elderly man with walking stick, hard of hearing",Announcement made on PA,Reunited
missing,2027-07-06 10:37,Nisha Sinha,Female,61-70,Hindi,Kushavart Kund,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9601524962,"Woman in burqa, has small child with her",GGTalk app used,Reunited
